entity_id,fecha,KPI03_pico_kw,KPI03_hora_pico,KPI05_CO2_tCO2e,KPI08_LF,KPI09_f4_pct,KPI10_desbalance_pct,KPI11_fp,KPI12_thd_v_pct
SmartMeter_SM_B5_BACH,2026-03-05,63497.76525423729,11.0,0.07181962265777568,0.49135455489263236,11.33874952920081,0.40875370403971645,0.9829885927615395,2.1071158644091255
SmartMeter_SM_B5_BACH,2026-03-06,63876.75798319328,11.0,0.07144483132981932,0.48733968688482876,11.562780899747786,0.418627107441107,0.9826377318171556,2.071446935604655
SmartMeter_SM_B5_BACH,2026-03-07,22757.572881355933,9.0,0.03138223778683787,0.6123999604581567,23.84668779833132,0.4091118377400116,0.9769782696453003,1.5468618037249906
SmartMeter_SM_B5_BACH,2026-03-08,11140.402521008402,6.0,0.023209950857975534,0.9343657790381561,30.933171730811686,0.44572013882141964,0.9745885338994498,1.3555975564041152
SmartMeter_SM_B5_BACH,2026-03-09,41924.52966101695,10.0,0.05574490495079382,0.5818164361073483,15.004806399917733,0.4033672960823706,0.9866833099869989,1.8554081204636639
SmartMeter_SM_B5_BACH,2026-03-10,68303.31965811967,11.0,0.07178661219865276,0.45712259142227973,10.764688170836385,0.40010490178666464,0.9829490030029292,2.028384293609223
SmartMeter_SM_B5_BACH,2026-03-11,65328.60847457627,10.0,0.0701734048218558,0.4677857450560613,11.949494232871901,0.38093461038854876,0.9847333508941003,2.0243273924572907
SmartMeter_SM_B5_BACH,2026-03-12,62771.68571428571,11.0,0.061475588369403596,0.5791161206843468,12.41449386960249,0.413889157732122,0.9853891889921389,2.1637456470351863
SmartMeter_SM_B7_CTIC,2026-02-10,45751.444,15.0,0.08697440138188561,0.8486771776658142,27.21884983792017,0.3948101187232407,0.9882826388888889,1.5771811111111111
SmartMeter_SM_B7_CTIC,2026-02-11,45355.885,11.0,0.08720730699680014,0.854006701171504,26.928097885629832,0.37452057238823205,0.9887636752136751,1.4988348397435898
SmartMeter_SM_B7_CTIC,2026-02-12,47372.304,15.0,0.08450936415716788,0.7966744388943661,26.430873102559787,0.32287445241363094,0.9893312499999999,1.5422222222222224
SmartMeter_SM_B7_CTIC,2026-02-13,45231.792,11.0,0.08514543583252006,0.8385506122552031,26.543550624967537,0.3433448122484375,0.9897145833333333,1.5468550694444445
SmartMeter_SM_B7_CTIC,2026-02-14,42449.46,12.0,0.08174810096166574,0.8640214699320133,28.263744182070592,0.36358562797596083,0.989682638888889,1.4707368497474749
SmartMeter_SM_B7_CTIC,2026-02-15,38001.892,6.0,0.07735331906431352,0.9115555112434344,31.497519930407254,0.4462434025545578,0.9896416666666666,1.2120033333333333
SmartMeter_SM_B7_CTIC,2026-02-16,41217.566666666666,16.0,0.07929392678360553,0.858030979779118,27.710609429861833,0.3885205506131597,0.9895902777777777,1.4106175694444445
SmartMeter_SM_B7_CTIC,2026-02-17,44921.04166666666,11.0,0.08320989471658023,0.8262975432201256,26.237379720488143,0.36558509135807027,0.9887027777777777,1.538525138888889
SmartMeter_SM_B7_CTIC,2026-02-18,44761.852,14.0,0.08334138062483429,0.82754036418233,26.4237016922474,0.35829851021538667,0.9890972222222222,1.521645138888889
SmartMeter_SM_B7_CTIC,2026-02-19,45231.78333333333,14.0,0.08619491220124738,0.851497025935917,26.189802503926842,0.40618513862802724,0.9893201388888889,1.4028372916666665
